Colim.homClassId	-459.52	460.97
Colim.homIncl_compat	-470.50	466.16
Colim.colimOut	-486.35	469.97
Colim.colimOut_spec	-476.20	480.24
Colim.colimHom	332.39	448.65
Colim.colimId	356.28	452.02
Colim.CatSystem.F_proof_irrel	-331.08	359.27
Colim.homCompRaw	-468.19	482.30
Colim.homTr_comp	-467.72	460.89
Colim.homTr_id	311.20	465.79
Colim.compAt	-461.01	471.03
Colim.compAt_mono	-476.85	464.50
Colim.compAt_indep	-473.39	467.66
Colim.homCompRaw_eq_compAt	-467.95	475.52
Colim.homCompRaw_eq_of_stage	-477.89	466.36
Colim.homCompRaw_push_left	-476.50	478.50
Colim.homCompRaw_push_right	-470.62	484.28
Colim.homCompRaw_wd	-490.96	476.00
Colim.colimComp	-485.20	483.31
Colim.homCompRaw_id_left	-483.37	492.16
Colim.homCompRaw_id_right	-495.50	480.16
Colim.colimComp_id_left	-484.59	481.45
Colim.colimComp_id_right	-478.71	487.23
Colim.colimComp_assoc	-495.11	480.38
Colim.colimitCat	231.70	452.33
Colim.colimitHasTerminal	-480.51	491.40
Colim.colimitHasBinaryProducts	-479.82	484.65
Colim.colimitHasBinaryCoproducts	-488.18	489.99
Colim.colimitHasEqualizers	-482.64	490.85
Colim.colimHom_isIso_of_rep	375.72	471.62
Colim.homIncl_injective	-488.01	483.86
Colim.colimHom_mono_of_rep	-483.01	493.59
Colim.castHom_injective	214.08	446.34
Colim.colimHom_mono_reflects	-479.63	486.82
Colim.homCompRaw_eq_stage	-484.81	491.29
Colim.homCompRaw_eq_id_stage	-476.57	460.13
Colim.isIso_of_castHom	219.69	452.77
Colim.colimHom_isIso_reflects	-481.35	490.63
Colim.mono_castHom	214.10	446.12
Colim.cover_castHom	219.75	451.90
Colim.colimHom_cover_of_rep	-477.57	488.99
Colim.HioWitness	-348.79	311.90
Colim.HioWitness.K	-424.92	446.65
Colim.HioWitness.hpx	448.27	464.58
Colim.HioWitness.hpy	436.14	452.36
Colim.HioWitness.hix	-426.39	449.49
Colim.HioWitness.hgx	446.69	467.65
Colim.HioWitness.hgy	434.78	455.43
Colim.HioWitness.germ	442.41	468.54
Colim.hioWitness	-478.91	487.03
Colim.homInclObj	414.81	463.20
Colim.homInclObj_germ_push	388.82	476.21
Colim.homInclObj_eq	-465.27	486.04
Colim.homInclObj_comp	-492.51	479.73
Colim.homInclObj_injective	444.50	471.83
Colim.homInclObj_mono_of_stage	469.43	484.51
Colim.homInclObj_isIso_of_stage	469.02	470.21
Colim.homInclObj_cover_of_stage	463.84	477.74
Colim.homInclObj_isIso_reflects	470.37	483.96
Colim.homInclObj_cover_reflects	468.10	458.28
Colim.colimHom_cover_reflects	-480.49	483.99
Colim.isIso_of_product_up	319.46	147.20
Colim.colimHom_monicPair_of_rep	-495.60	493.69
Colim.objIncl_preserves_products	-469.47	485.74
Colim.objIncl_preserves_equalizers	-482.43	489.11
Colim.coverMono_isImage	335.86	-197.90
Colim.preservesImage_lift_cover	367.02	-243.62
Colim.image_lift_cover_local	333.92	-211.13
Colim.transitions_preserve_images	357.82	-243.99
Colim.objIncl_preserves_images	475.47	-184.17
Colim.colimitHasImages	-478.47	483.42
Colim.pullback_of_equalizer	-458.85	-167.14
Colim.isEqualizer_comp_iso	-461.51	-202.13
Colim.isEqualizer_iso_apex	-447.10	-173.25
Colim.image_chosenPullback_isPullback	452.42	-282.86
Colim.colimitHasPullbacks	483.15	453.55
Colim.colimitHasPullbacks_has	489.90	461.53
Colim.pullback_comparison_iso	-325.48	316.22
Colim.hasPullback_cover_of_witness	-448.80	-53.01
Colim.canonicalPullback_cover_of_witness	-442.92	-47.23
Colim.homInclObj_heq_homIncl	428.35	482.85
Colim.colimHom_as_homInclObj	-480.05	477.42
Colim.objIncl_pair_commonBound	-478.77	483.21
Colim.homInclObj_push_heq	410.13	482.09
Colim.objIncl_eq_commonStage	-482.17	472.17
Colim.colimHom_cospan_as_homInclObj	-436.12	474.34
Colim.colimitPullbacksTransferCovers	444.36	-11.23
Colim.colimitPreRegular	483.51	456.84
Colim.isEqualizer_map_congr	-411.86	-82.04
Colim.htpres_of_eq	-324.58	315.02
Colim.preservesBinaryProducts_jointly_monic	405.08	-247.01
Colim.preservesBinaryProducts_pair	404.93	-66.06
Colim.preservesEqualizers_mono	424.66	-285.04
Colim.preservesEqualizers_lift	431.74	-259.05
Colim.preservesTerminal_comp	-322.18	308.15
Colim.preservesBinaryProducts_comp	-454.19	-141.51
Colim.preservesEqualizers_isEqualizer	411.11	-326.82
Colim.preservesEqualizers_comp	438.89	-275.71
uliftNatDirected	-334.35	313.60
cover_comp_iso_cat	-444.31	-90.67
terminal_iso	-429.24	-94.08
wellSupported_terminal_invariant	-456.80	-156.51
wellPointed_terminal_invariant	381.02	-141.47
wellSupported_step	493.53	475.22
wellSupported_transN	484.91	495.67
wellSupported_stageCast	490.57	483.13
wellSupported_pushforward	502.13	495.15
colimTerminalAtStage	464.06	-39.69
wellSupported_stage_of_colim	472.35	445.36
towerF_succ_eq	495.41	487.16
towerFunctF_succ_map_heq	492.37	503.34
stageRelCap_succ_of_wellPointed	495.84	488.93
hstage_of_cofinal	504.23	496.13
Colim.isIso_of_coproduct_up	421.05	-335.83
Colim.colimHom_epiCase_of_rep	-491.51	478.75
Colim.objIncl_preserves_coproducts	-482.35	486.61
Colim.Directed	-328.61	314.27
Colim.Directed.le	-322.74	317.20
Colim.Directed.refl	-316.86	304.00
Colim.Directed.trans	-328.99	310.44
Colim.Directed.bound	-330.23	316.22
Colim.System	-317.56	304.00
Colim.System.X	-447.49	445.54
Colim.System.tr	-476.32	470.37
Colim.System.tr_refl	-473.18	464.61
Colim.System.tr_trans	-485.31	470.61
Colim.Rel	-479.43	476.61
Colim.rel_refl	-474.11	465.27
Colim.rel_symm	-486.01	471.27
Colim.rel_trans	-484.30	483.29
Colim.setoid	-470.65	459.03
Colim.Colimit	-488.25	472.58
Colim.incl	-482.59	478.91
Colim.incl_compat	-479.35	472.17
Colim.incl_surjective	-489.39	473.68
Colim.desc	-484.61	483.51
Colim.desc_incl	-474.36	464.17
Colim.desc_uniq	-487.58	471.38
LaxColim.isoInv_prUnit	-497.14	489.97
LaxColim.pushHom_inj	-490.93	477.31
LaxColim.LaxCoproductData	-333.25	305.85
LaxColim.LaxCoproductData.hcop	-466.31	448.81
LaxColim.LaxCoproductData.pres	-472.92	449.62
LaxColim.LaxCoproductData.presCase	-485.04	455.62
LaxColim.coprObj	-482.89	466.00
LaxColim.coprInl	-488.73	473.70
LaxColim.coprInr	-500.85	479.48
LaxColim.coprPsi	-490.16	482.31
LaxColim.coprCompProj	-493.59	481.59
LaxColim.coprPsi_push	-497.29	476.75
LaxColim.coprCaseExists	-501.27	503.22
LaxColim.coprJointEpi	-494.84	488.38
LaxColim.laxColimHasBinaryCoproducts	-498.54	474.01
LaxColim.laxColimHasImages	-500.98	492.93
LaxColim.LaxTerminalData	-347.42	298.43
LaxColim.LaxTerminalData.ht	-469.79	213.12
LaxColim.LaxTerminalData.pushTrm	-470.27	447.39
LaxColim.LaxTerminalData.pushUniq	-464.39	435.17
LaxColim.laxColimHasTerminal	-503.89	484.09
LaxColim.reflApp	-478.09	453.19
LaxColim.reflApp_isIso	-477.58	454.11
LaxColim.reflApp_natural	-489.70	459.67
LaxColim.reflApp_f_π₁	-484.27	454.51
LaxColim.homInclL_isIso_of_rep	-491.86	475.68
LaxColim.LaxProductData	-359.36	310.56
LaxColim.LaxProductData.hp	-467.67	449.36
LaxColim.LaxProductData.pres	477.22	458.27
LaxColim.LaxProductData.presPair	465.32	464.05
LaxColim.LaxEqualizerData	-353.53	315.80
LaxColim.LaxEqualizerData.he	-461.95	430.47
LaxColim.LaxEqualizerData.pres	-485.79	452.34
LaxColim.LaxEqualizerData.presLift	-479.70	458.12
LaxColim.prK	-468.68	466.09
LaxColim.prK_le	-482.23	455.96
LaxColim.prObj	-476.90	465.90
LaxColim.prFst	-478.36	486.57
LaxColim.prSnd	-490.26	474.35
LaxColim.prUnit	-487.35	471.15
LaxColim.prUnit_isIso	-487.49	482.52
LaxColim.pushHom_proj	-501.48	476.87
LaxColim.prPairExists	-500.97	500.82
LaxColim.prPsi	-478.23	474.75
LaxColim.prCompProj	-504.81	482.89
LaxColim.prPsi_push	-485.47	471.59
LaxColim.prJointMono	-494.81	504.75
LaxColim.laxColimHasBinaryProducts	-498.40	471.07
LaxColim.eqMono	-501.17	494.80
LaxColim.laxColimHasEqualizers	-496.06	498.72
LaxColim.laxColimHasPullbacks	-493.41	456.95
LaxColim.laxColimPullbacksTransferCovers	-484.91	454.95
LaxColim.laxColimPreRegular	-482.10	470.70
LaxColim.homInclL_epiCase_of_stage	-507.36	489.90
LaxColim.objInclL_preserves_coproducts	-502.36	500.28
LaxColim.objInclL_preserves_equalizers	-489.37	-71.78
LaxColim.stageInclL_mono_of_stage	-505.98	479.39
LaxColim.objInclL_preserves_images	-495.84	-61.36
LaxColim.homInclL_monicPair_of_stage	-495.76	497.96
LaxColim.objInclL_preserves_products	-507.89	493.30
LaxColim.objInclL_preservesBinaryProducts	-486.25	456.38
LaxColim.objInclL_preservesEqualizers	-488.48	17.23
LaxColim.objInclL_preserves_pullbacks	-502.57	471.29
LaxColim.compL_homInclL	-490.46	474.56
LaxColim.compL_homInclL_compAtL	-490.49	487.78
LaxColim.cover_comp_iso'	-357.01	324.26
LaxColim.mono_precomp_iso'	-351.13	309.35
LaxColim.mono_postcomp_iso'	-345.26	315.13
LaxColim.isIso_unconj	-357.38	312.99
LaxColim.pushHom_injective	-494.93	478.17
LaxColim.homInclL_injective	-492.34	490.41
LaxColim.homCompRawL_eq_stage	-504.90	480.60
LaxColim.homCompRawL_eq_id_stage	-490.49	474.56
LaxColim.homInclL_isIso_reflects	-493.59	491.84
LaxColim.homInclL_mono_of_stage	-506.37	480.82
LaxColim.homInclL_mono_reflects	-499.18	482.55
LaxColim.homInclL_cover_of_rep	-493.97	491.29
LaxColim.homInclL_cover_of_stage	-506.75	478.20
LaxColim.homInclL_isIso_reflects'	-500.54	484.63
LaxColim.stageInclL	-487.77	482.42
LaxColim.stageInclL_id	-502.52	473.38
LaxColim.stageInclL_comp	-499.17	482.88
LaxColim.homInclL_cover_reflects	-495.26	491.29
LaxColim.alignGerm	-499.94	469.77
LaxColim.alignGermInv	-488.81	470.18
LaxColim.alignGerm_isIso	-491.48	484.51
LaxColim.homInclL_factor	-505.90	476.99
LaxColim.pullback_of_equalizer'	-455.14	-178.05
LaxColim.isEqualizer_comp_iso'	-457.80	-195.15
LaxColim.isEqualizer_iso_apex'	-443.06	-166.38
LaxColim.image_chosenPullback_isPullback'	455.91	-293.01
LaxColim.isIso_of_product_up'	316.51	146.76
LaxColim.stageInclFunctorL	-476.83	474.19
LaxColim.stageInclL_product_up	-502.64	496.46
LaxColim.stageInclFunctorL_preservesProducts	-465.01	471.59
LaxColim.stageInclL_equalizer_up	-491.11	508.03
LaxColim.stageInclFunctorL_preservesEqualizers	-494.91	-211.44
LaxColim.stageInclFunctorL_preservesPullbacks	-491.23	479.58
LaxColim.stageInclFunctorL_faithful	-489.40	495.33
LaxColim.stageInclFunctorL_preservesMono	-500.54	481.68
LaxColim.stageInclFunctorL_preservesCover	-485.69	471.48
LaxColim.canonicalPullbackL_cover_of_witness	-439.85	-40.14
LaxColim.cospanIsoTransferPullback	-487.34	465.48
LaxColim.alignGermInv_isIso	-491.87	482.65
LaxColim.colimHom_cospan_as_stageInclL	-487.96	493.47
LaxColim.laxColim_hcanon_of_stage	-499.87	477.53
LaxColim.ratCapImgPinEq	294.38	87.97
LaxColim.ratCapImgPinPb	-339.23	339.76
LaxColim.ratCapHasImages	-487.55	-259.50
LaxColim.bcPB	-350.84	333.43
LaxColim.bcTranspose	-455.10	-57.99
LaxColim.bcLift	-467.23	-69.99
LaxColim.bcTranspose_f	-456.86	-12.64
LaxColim.bcLift_bcTranspose	-460.19	-125.86
LaxColim.bcTranspose_bcLift	-464.87	-91.55
LaxColim.bcTranspose_natural	-468.30	-104.93
LaxColim.bcTranspose_inj	-451.15	-9.48
LaxColim.ratLaxTerminalData	-477.07	-35.39
LaxColim.ratLaxProductData	465.31	440.07
LaxColim.ratLaxEqualizerData	-471.67	-308.04
LaxColim.ratCat	-487.95	455.85
LaxColim.ratCapPreRegular	-478.14	455.18
LaxColim.stage_functF_map	-469.85	457.02
LaxColim.projStage_preservesMono	-483.07	23.95
LaxColim.projStage_PTC	-456.61	-111.17
LaxColim.projStage_conservative	-468.69	-76.48
LaxColim.projStage_faithful	-482.02	-251.94
LaxColim.projStage_conservative_full	-475.05	453.21
LaxColim.projStage_preservesCover	-470.49	-165.16
LaxColim.ratCapPreRegular_of_projCover	-493.02	459.47
pairTargetSub	-413.68	110.42
bridge_roundtrip_g	-4.92	87.63
bridge_roundtrip_pairHom	-6.20	97.20
bridge_roundtrip_f	-426.32	63.57
ProperMonoIsProductForm	-445.41	30.59
wellPointed_of_productForm	-430.49	-91.11
sliceEmbed_factor_wellPointed_of_productForm	353.47	-63.65
properMono_forces_graph_iso	-443.48	18.77
properMono_one_forces_wellPointed	388.71	-53.34
SpecialHere	230.80	52.62
prodFormMono_proper	189.38	3.22
prodFormMono_wellPointed	-457.84	16.62
PairOnU	-346.87	329.72
PairOnU.obj	-115.02	240.80
PairOnU.htgt	-421.32	190.42
instCatPairOnU	64.85	46.27
pairOnUSlice	-438.91	211.79
pairOnUSlice_hom	-450.82	204.32
pairOnUSlice_dom	-153.07	195.61
pairFactorMap_restrict_self	-415.53	114.57
pairFactorMap_restrict_eqToHom	-459.73	446.93
pairOnUSliceMap	-445.10	68.39
pairOnUToSlice	-435.83	-24.58
pairOnUToSlice_map_f	57.30	87.95
pairOnUToSlice_embedding	424.57	439.31
pairOnU_targets_sub	-412.34	179.60
pairOnUSlice_triangle_to_bridge	-463.88	-5.00
pairOnUToSlice_full	-439.83	-56.85
padFactors	-345.71	336.16
padFactors_targets	-411.38	246.59
eqToHom_listProd_cons	-421.27	159.26
padFactors_factorTuple	-440.57	-140.30
padFactors_mem_target	-415.25	229.18
padFactors_distinct	-405.55	234.04
padPairObj	-401.20	201.72
pairOnUSlice_padPairObj	-450.77	263.45
pairOnUToSlice_representativeImage	-451.14	238.97
pairOnUToSlice_equivalence	438.91	234.24
UniformWellPoints.point_transport_unconj	-364.99	341.40
UniformWellPoints.mono_of_iso_comp_mono	-359.11	328.20
UniformWellPoints.mono_of_mono_comp_iso	-353.24	334.31
UniformWellPoints.mono_unconj	-388.35	425.81
UniformWellPoints.pushTerminalSlice_cmp	-470.72	452.35
UniformWellPoints.pushTerminalSlice_cmp_isIso	-465.61	453.86
UniformWellPoints.pushTerminalSlice_cmp_hom	-477.41	463.91
UniformWellPoints.pushTerminalSlice_iso	-470.66	451.91
UniformWellPoints.pushTerminalSlice_iso_isIso	-465.55	458.35
UniformWellPoints.stageInclFaithful	-482.60	468.62
UniformWellPoints.colimitMono_reflects_to_fibre	-495.45	479.50
UniformWellPoints.StageDensity	-474.79	466.56
UniformWellPoints.FibreDensity	-492.06	478.69
UniformWellPoints.stageDensity_of_fibreDensity	-484.76	467.57
UniformWellPoints.stepWellPoints_of_density	487.17	454.08
UniformWellPoints.stepWellPoints_of_fibreDensity	426.44	454.50
hasSubobjectUnions_of_coproducts_images	443.15	-379.05
WO.Sub	-345.92	322.16
WO.Sub.ext	-105.03	103.07
WO.Sub.ext_iff	-97.62	-329.01
WO.Sub.Subset	-92.95	97.18
WO.Sub.«term_⊆ₛ_»	-354.26	326.96
WO.Sub.Subset.refl	-96.03	80.67
WO.Sub.Subset.trans	-89.93	86.67
WO.Sub.Subset.antisymm	-100.53	-318.00
WO.IsWellOrder	-348.43	314.41
WO.IsWellOrder.irrefl	-230.88	269.28
WO.IsWellOrder.trans	-243.01	275.06
WO.IsWellOrder.tri	-237.13	263.28
WO.IsWellOrder.least	-231.26	269.06
WO.gChoice	-104.89	101.65
WO.gChoice_not_mem	-98.14	105.90
WO.succ	-93.47	95.21
WO.subset_succ	-100.56	88.95
WO.mem_succ_self	-97.09	105.02
WO.Tower	-93.62	95.32
WO.Tower.empty	-99.40	-319.74
WO.Narrow	-90.57	71.30
WO.compare_of_narrow	-83.71	58.21
WO.Tower.narrow	-95.61	63.44
WO.tower_compare	-91.93	71.52
WO.bigU	-89.23	74.30
WO.bigU_tower	-100.37	79.65
WO.mem_bigU	-94.49	85.65
WO.g_bigU_mem	-85.44	69.16
WO.bigU_univ	-203.00	239.93
WO.order	-95.20	85.65
WO.seg	-92.61	92.59
WO.seg_eq	-98.82	-321.49
WO.seg_tower	-94.15	72.51
WO.not_mem_seg	-88.27	60.51
WO.tower_avoid_subset_seg	-97.88	57.21
WO.g_seg	-157.80	108.64
WO.order_iff_seg	-91.17	84.05
WO.order_irrefl	-104.61	97.50
WO.order_trans	-90.63	69.23
WO.order_tri	-83.77	65.00
WO.avoid	-100.16	77.35
WO.avoid_tower	-93.63	81.82
WO.avoid_disjoint	-87.54	69.82
WO.tower_disjoint_subset_avoid	-96.82	62.46
WO.least_exists	-87.55	64.52
WO.exists_wellOrder	-196.19	233.06
WO.IsWellOrder.toDirected	-243.35	271.03
WO.IsChain	-99.86	104.27
WO.IsUB	-93.54	91.72
WO.IsStrictUB	-66.58	90.82
WO.zg	-60.27	96.49
WO.zg_strict	-53.63	83.51
WO.zg_ub	-65.54	89.51
WO.zg_tower_chain	-36.67	55.22
WO.zorn	-32.11	73.77
Infl	-367.20	332.01
inflationCat	285.60	80.51
inflHom_eq	358.80	12.90
inflForgetObj	279.67	74.18
inflForget	353.76	24.24
infl	292.30	68.73
listProd_singleton	-367.41	331.57
inflFunctor	356.12	16.69
inflHasTerminal	358.93	12.02
appendProj	-367.78	331.14
appendForget	-361.91	330.57
appendArrange	-356.03	325.14
appendMap	-71.46	203.59
appendArrange_proj	-69.86	230.94
appendArrange_forget	195.38	-119.75
append_jointly_monic	165.30	-12.41
appendMap_proj	-25.67	208.94
appendMap_forget	-19.80	214.72
appendMap_id	-17.91	195.38
appendMap_comp	-11.82	201.38
appendStruct	362.90	20.06
appendObj	350.67	8.39
appendOverHom	364.86	-52.06
appendFunctor	307.24	-52.30
strict_cancel	279.89	72.22
concat_assoc	285.44	78.44
concat_nil	291.64	83.89
Suffix	279.74	72.11
Suffix.d	286.38	76.47
Suffix.eq	292.69	82.25
appendList	279.47	71.68
appendList_nil	286.22	76.25
appendList_append	292.10	82.25
catTail	-364.98	322.17
catForget	-358.67	328.28
catArrange	-352.79	333.07
catMap	132.45	69.16
catArrange_tail	87.53	105.05
catArrange_forget	224.34	-128.93
cat_jointly_monic	203.02	-29.04
catMap_tail	229.37	53.15
catMap_forget	235.25	59.16
catMap_id	246.33	13.76
catMap_comp	252.21	19.55
catMapCone	372.16	-9.93
catMap_isPullback	368.57	-54.33
inflHasBinaryProducts	362.73	-27.75
inflHasEqualizers	329.63	-311.00
inflHasPullbacks	406.74	-31.45
inflMono_to_mono	355.24	0.61
mono_to_inflMono	358.38	25.55
inflCover_to_cover	300.60	-119.03
coverC_to_inflCover	353.23	18.45
inflConeForget	358.12	25.44
inflIsPullback_to_isPullback	349.27	-6.27
inflPullbacksTransferCovers	348.36	8.16
inflMap_fst	364.64	13.40
inflEmbedCone	352.51	1.18
infl_preserves_isPullback	366.82	-64.86
catMap_cover	367.77	-9.48
catMap_mono	365.60	-43.38
inflPreRegular	439.14	-142.70
cover_comp_iso_right	-437.51	-79.77
fst_comp_monic	32.08	108.80
inflImage	353.15	16.05
inflImage_isImage	421.76	-208.63
inflHasImages	347.34	9.06
inflRegular	429.41	-131.42
sliceAppendObj	359.20	21.94
sliceAppendMap	298.24	-42.35
sliceAppendFunctor	294.26	-59.82
sliceCatObj	367.91	8.15
sliceCatMap	337.28	-53.84
sliceCatFunctor	327.06	-66.39
sliceCatObj_terminal	366.22	-4.22
prefixLe	-279.04	336.02
prefixSuffix	-273.16	323.81
prefixSuffix_eq	343.29	188.90
innerSliceObj	313.10	74.26
innerSliceCat	364.52	48.57
innerSliceTr	405.87	95.08
catTail_nil	43.95	145.20
listProd_append_nil	-274.90	318.00
catForget_cons_kernel	319.11	145.66
pair_snd_kernel	-279.72	335.26
catForget_comp_kernel	-273.85	323.04
catForget_nil_heq	71.96	119.28
catArrange_nil_heq	194.72	-125.33
catForget_comp_nil_heq	66.37	112.95
catMap_nil_heq	235.59	49.87
over_transport_ext	-366.64	333.29
innerSliceTr_refl	426.74	3.80
prefixSuffix_trans	365.83	158.14
pair_fst_snd_heq	-366.79	332.86
catForget_append_heq	65.29	115.80
catArrange_snd_comp	16.10	146.43
snd_comp_heq	-280.46	329.57
catTail_append_heq	143.96	66.20
transport_heq	-264.11	326.86
catMap_append_heq	252.01	13.94
over_transport_dom	-270.25	320.53
over_transport_hom_heq	-264.38	326.31
catMap_heq_congr	174.67	127.47
innerSliceTr_trans	427.86	1.06
OrdChain	-264.53	325.87
OrdChain.chain	319.91	64.96
OrdChain.mono	363.44	126.75
PrefixChain	-265.45	320.84
PrefixChain.chain	381.72	101.20
PrefixChain.step	374.67	434.61
PrefixChain.prefix	380.87	440.61
PrefixChain.toOrdChain	473.96	464.13
transportSliceFunctor	-282.26	313.96
ordChainSliceFunctor	459.76	-30.59
ordChainSliceSystem	420.49	72.63
chainSliceFunctor	481.21	451.25
chainSliceSystem	486.10	457.69
transportSliceFunctor_map_f_heq	220.20	211.01
ordChainSliceFunctor_map_f_heq	452.81	-24.88
chainSliceFunctor_map_f_heq	487.92	453.42
overHom_heq	-451.29	-13.31
ordChainSliceCoherent	455.28	-27.28
chainSliceCoherent	486.45	457.80
innerSliceTr_terminal	419.36	-7.40
overProdJointlyMonic	376.85	-57.56
sliceCatObj_prod_jointly_monic	398.71	-106.35
sliceCatObj_prod_pair	362.38	-131.66
sliceCatObj_eq_mono	400.89	-241.49
sliceCatObj_eq_lift	379.61	-261.37
sliceCatObj_cover	376.68	-26.45
sliceCatObj_mono	387.48	-16.51
ordChainHasTerminal	419.41	-26.32
ordChainHtpres	394.15	103.62
ordChainHasProducts	424.22	-61.61
ordChainHasEqualizers	426.15	-37.05
prodLeftMap_cover	392.02	-134.40
catForget_cover	77.78	123.85
catMap_faithful	341.15	-207.07
catMap_conservative	418.80	-293.14
sliceCatObj_faithful	325.81	-54.60
sliceCatObj_conservative	356.10	-7.81
ordChainHppres	475.90	448.37
ordChainHppresPair	482.00	454.38
ordChainHepres	464.33	-40.33
ordChainHepresLift	452.21	-34.33
ordChainHcovpres	465.75	-141.09
ordChainHmono	463.52	-47.44
ordChainHfaith	451.72	-35.09
ordChainHcons	457.60	-33.47
ordChainStagePTC	455.04	-142.47
ordChainSlicePreRegular	471.05	451.12
ordChainStageHasImages	423.83	-71.57
ordChainPreservesMono	296.36	-56.09
ordChainSliceHasImages	470.68	-248.03
chainHasTerminal	479.73	466.53
chainHtpres	486.26	454.64
chainHasProducts	474.03	460.42
chainHasEqualizers	479.79	466.09
chainHppres	491.91	462.31
chainHppresPair	479.78	468.09
chainHepres	480.40	466.21
chainHfaith	487.04	453.11
chainHcons	474.92	459.11
chainHepresLift	480.25	465.99
chainSlicePreRegular	490.28	457.93
chainSliceHasImages	475.97	461.19
FibreDensityProof.fibrePinEqualizers	289.59	91.56
FibreDensityProof.fibrePinPullbacks	-264.86	401.99
FibreDensityProof.pushFibre	-487.19	463.60
FibreDensityProof.RicherSliceMiss	-488.54	475.84
FibreDensityProof.stageInclL_g''_factor	-494.60	480.92
FibreDensityProof.fibreDensity_of_richerSliceMiss	-499.71	476.30
FibreDensityProof.bcSlice_isPullback	-275.86	378.62
FibreDensityProof.bcSliceIso	-462.24	31.61
FibreDensityProof.bcSliceIso_isIso	-478.74	-46.14
FibreDensityProof.baseChangeTransNatIso_app_f_π₁_cast	-474.84	-16.60
FibreDensityProof.richerSliceSection	-495.89	477.86
FibreDensityProof.freshTag	-441.89	437.88
FibreDensityProof.le_foldr_max_of_mem	-275.08	328.70
FibreDensityProof.freshTok_not_mem	-433.10	449.99
FibreDensityProof.richerSliceMiss	-494.93	468.97
FibreDensityProof.fibreDensity	396.76	450.56
CofinalProj.wsCover_fibreDensity	494.05	496.96
cover_imp_slice_iso	-450.20	-94.96
mono_pair_of_mono_fst	-276.38	327.50
factorWP_imp_wp	-417.86	-179.96
CofinalProj.dedup	-282.30	324.35
CofinalProj.mem_dedup	-406.16	439.50
CofinalProj.dedup_nodup	-400.28	445.28
CofinalProj.factorProj	-292.53	321.61
CofinalProj.factorProj_cons_head	-81.05	238.17
CofinalProj.factorProj_cons_ne	-75.17	244.17
CofinalProj.listProd_hom_ext	165.17	-13.95
CofinalProj.selectProj	-81.31	237.73
CofinalProj.pair_precomp	-280.50	331.86
CofinalProj.selectProj_factor	-20.78	190.68
CofinalProj.selectProj_refl	-42.60	214.41
CofinalProj.selectProj_trans	-36.73	220.19
CofinalProj.selectProj_reorder_iso	-48.85	207.97
CofinalProj.prod_snd_cover	387.50	-189.35
CofinalProj.cover_postcomp_iso	-281.90	332.08
CofinalProj.selectProj_head_notin	-50.65	209.73
CofinalProj.listProd_pull_factor	38.21	169.20
CofinalProj.selectProj_pull_head	-8.03	201.04
CofinalProj.selectProj_cover	394.12	-142.91
CofinalProj.tFactorProj	-286.45	325.10
CofinalProj.tFactorProj_cons_head	-434.61	444.74
CofinalProj.tFactorProj_cons_ne	-446.74	432.85
CofinalProj.tListProd_hom_ext	-445.24	-2.25
CofinalProj.tSelectProj	-434.88	444.52
CofinalProj.tSelectProj_factor	-463.65	434.71
CofinalProj.tSelectProj_refl	-457.77	441.15
CofinalProj.tSelectProj_trans	-452.00	447.15
CofinalProj.tSelectProj_reorder_iso	-463.91	434.82
CofinalProj.tSelectProj_head_notin	-447.96	439.51
CofinalProj.tSelectProj_cover	335.45	-128.06
CofinalProj.tListProd_pull_factor	-473.92	436.25
CofinalProj.tSelectProj_pull_head	-465.64	441.81
CofinalProj.Tok	-268.28	412.67
CofinalProj.instDecidableEqTok	-442.66	433.40
CofinalProj.instBEqTok	-445.54	440.83
CofinalProj.WSList	-430.80	444.97
CofinalProj.WSList.le	119.26	440.41
CofinalProj.wsDirected	-437.16	447.07
CofinalProj.cofinalProjSystem	-463.36	457.23
CofinalProj.cofinalProjSystem_cover	-471.54	445.89
CofinalProj.WSCover	-274.08	408.42
CofinalProj.WSCover.dec	-451.14	447.60
CofinalProj.WSCover.cofinal	-459.98	442.38
CofinalProj.WSCover.projSystem	416.37	454.30
CofinalProj.WSCover.base	-447.91	454.28
CofinalProj.WSCover.base_chain	-466.93	440.41
CofinalProj.WSCover.projSystem_cover	-451.31	452.77
CofinalProj.wsCover	493.15	491.17
UniformCap.uniformPinEqualizers	300.97	95.92
UniformCap.uniformPinPullbacks	-274.11	409.19
UniformCap.uniformStepTarget_preRegular	-476.14	467.74
UniformCap.uniformTargetTy	-470.04	472.76
UniformCap.uniformTargetCat	-474.18	453.21
UniformCap.pr_base_eq	-455.27	451.65
UniformCap.hom_uniq_of_eq_one	-265.03	420.10
UniformCap.base_hom_uniq	-461.74	445.65
UniformCap.fibre_base_eq	-469.11	460.74
UniformCap.terminalSliceObj	-449.66	457.32
UniformCap.terminalSliceMap	-470.22	445.87
UniformCap.terminalSliceFunctor	-466.64	93.98
UniformCap.terminalSliceFaithful	460.08	446.71
UniformCap.uniformStepObj	-476.72	455.95
UniformCap.stageInclNil	-472.60	463.92
UniformCap.uniformStepFunctor	-466.07	466.30
UniformCap.instHasEqualizers	-444.47	124.55
UniformCap.terminalSlicePresTerminal	-467.28	19.42
UniformCap.terminalSlicePresProds	-456.26	-105.95
UniformCap.terminalSlicePresEqs	337.50	-328.27
